Airline,Source,Destination,Total_Stops,Price,Journey_day,Journey_month,Journey_year,hours,minutes,Arrival_hour,Arrival_min,duration_mins,duration_hours
IndiGo,Delhi,Cochin,1.0,7318,21,5,2019,9,15,1,30,15,16
SpiceJet,Kolkata,Banglore,0.0,3841,6,6,2019,9,0,11,25,25,2
Multiple carriers,Delhi,Cochin,1.0,9526,15,6,2019,8,45,19,15,30,10
IndiGo,Delhi,Cochin,1.0,6442,27,6,2019,7,35,16,10,35,8
Jet Airways,Delhi,Cochin,2.0,15129,27,5,2019,19,10,19,0,50,23
Air India,Delhi,Cochin,2.0,12646,15,6,2019,5,55,19,15,20,13
Jet Airways,Delhi,Cochin,1.0,14714,3,6,2019,18,15,19,0,45,24
IndiGo,Mumbai,Hyderabad,0.0,4049,24,6,2019,9,10,10,40,30,1
Jet Airways,Delhi,Cochin,1.0,10262,3,6,2019,20,55,4,25,30,7
Vistara,Kolkata,Banglore,1.0,8977,1,4,2019,17,0,22,55,55,5
Jet Airways,Kolkata,Banglore,1.0,14231,24,3,2019,16,55,9,15,20,16
Air India,Delhi,Cochin,1.0,9404,24,6,2019,9,0,19,15,15,10
Jet Airways,Kolkata,Banglore,1.0,12121,9,5,2019,9,35,23,35,0,14
Jet Airways,Kolkata,Banglore,1.0,13759,24,3,2019,19,45,23,25,40,27
Air India,Kolkata,Banglore,0.0,4145,15,4,2019,20,45,23,20,35,2
Multiple carriers,Delhi,Cochin,1.0,8266,9,5,2019,11,40,19,15,35,7
Air Asia,Banglore,Delhi,0.0,4282,15,5,2019,4,55,7,45,50,2
Multiple carriers,Delhi,Cochin,1.0,8475,3,6,2019,6,0,21,0,0,15
Jet Airways,Banglore,New Delhi,1.0,12284,18,3,2019,11,40,7,40,0,20
IndiGo,Kolkata,Banglore,1.0,5386,9,5,2019,17,35,22,15,40,4
Jet Airways,Mumbai,Hyderabad,0.0,5678,24,3,2019,7,10,8,35,25,1
Jet Airways,Delhi,Cochin,2.0,10368,15,6,2019,5,30,4,25,55,22
Jet Airways,Kolkata,Banglore,1.0,8586,12,5,2019,21,10,10,5,55,12
SpiceJet,Kolkata,Banglore,0.0,3873,15,6,2019,22,20,0,40,20,2
Multiple carriers,Delhi,Cochin,1.0,13017,9,4,2019,17,30,1,30,0,8
Jet Airways,Banglore,Delhi,0.0,7229,21,5,2019,11,10,14,5,55,2
IndiGo,Banglore,New Delhi,0.0,5694,24,3,2019,4,0,6,50,50,2
Jet Airways,Kolkata,Banglore,1.0,7064,1,4,2019,16,30,18,15,45,25
IndiGo,Banglore,New Delhi,0.0,6860,3,3,2019,1,30,4,15,45,2
Jet Airways,Delhi,Cochin,2.0,15318,9,5,2019,20,0,4,25,25,8
Air India,Delhi,Cochin,2.0,11911,21,5,2019,5,55,7,40,45,25
Jet Airways,Delhi,Cochin,2.0,16263,21,5,2019,20,0,4,25,25,8
Jet Airways,Delhi,Cochin,1.0,15554,18,5,2019,11,30,19,0,30,7
IndiGo,Banglore,New Delhi,1.0,8064,1,3,2019,5,15,10,0,45,4
IndiGo,Kolkata,Banglore,0.0,4804,3,6,2019,17,15,19,50,35,2
SpiceJet,Banglore,Delhi,0.0,3257,24,5,2019,5,55,8,35,40,2
Jet Airways,Delhi,Cochin,1.0,10262,9,6,2019,11,30,19,0,30,7
IndiGo,Kolkata,Banglore,0.0,4174,18,4,2019,20,20,22,55,35,2
Multiple carriers,Delhi,Cochin,3.0,15629,12,6,2019,11,35,21,0,25,9
Jet Airways,Kolkata,Banglore,1.0,9663,1,5,2019,8,25,12,0,35,27
IndiGo,Delhi,Cochin,1.0,5684,24,6,2019,17,10,1,30,20,8
IndiGo,Banglore,Delhi,0.0,4077,1,5,2019,1,30,4,15,45,2
Multiple carriers,Delhi,Cochin,1.0,9646,12,6,2019,9,45,22,30,45,12
Jet Airways,Banglore,New Delhi,1.0,6136,15,3,2019,9,45,14,25,40,4
Multiple carriers,Delhi,Cochin,1.0,15058,24,6,2019,7,5,19,15,10,12
Air India,Kolkata,Banglore,1.0,8366,24,5,2019,9,25,7,55,30,22
Vistara,Banglore,Delhi,0.0,4668,3,6,2019,7,0,9,40,40,2
Air India,Delhi,Cochin,2.0,12488,3,6,2019,12,20,19,15,55,30
Multiple carriers,Delhi,Cochin,1.0,13082,9,3,2019,6,40,19,15,35,12
Jet Airways,Kolkata,Banglore,1.0,14676,9,6,2019,9,35,22,5,30,12
IndiGo,Banglore,Delhi,0.0,4823,21,5,2019,7,10,10,5,55,2
Multiple carriers,Delhi,Cochin,1.0,12402,21,3,2019,7,0,18,50,50,11
Jet Airways,Delhi,Cochin,2.0,12341,21,3,2019,5,30,18,50,20,37
Vistara,Kolkata,Banglore,1.0,9345,12,5,2019,7,10,23,25,15,16
IndiGo,Chennai,Kolkata,0.0,4332,15,5,2019,11,35,14,0,25,2
IndiGo,Delhi,Cochin,1.0,6818,6,6,2019,5,5,12,10,5,7
Jet Airways,Banglore,New Delhi,1.0,13817,12,3,2019,7,0,23,0,0,16
Multiple carriers,Delhi,Cochin,1.0,6148,27,3,2019,7,0,15,30,30,8
IndiGo,Banglore,New Delhi,1.0,7280,9,3,2019,19,30,0,40,10,5
GoAir,Delhi,Cochin,1.0,8422,9,3,2019,6,0,13,20,20,7
Air India,Kolkata,Banglore,0.0,5510,18,4,2019,14,15,16,45,30,2
IndiGo,Delhi,Cochin,1.0,9264,21,3,2019,18,35,1,35,0,7
Jet Airways,Delhi,Cochin,1.0,10262,6,6,2019,2,15,12,35,20,10
Jet Airways,Delhi,Cochin,2.0,8938,21,3,2019,19,15,18,50,35,23
Air India,Banglore,New Delhi,1.0,11077,9,3,2019,11,5,9,15,10,22
Jet Airways,Delhi,Cochin,2.0,13376,9,6,2019,14,35,4,25,50,13
Jet Airways,Banglore,New Delhi,1.0,16736,6,3,2019,11,40,8,15,35,20
Air India,Chennai,Kolkata,0.0,4667,6,5,2019,11,40,13,55,15,2
IndiGo,Chennai,Kolkata,0.0,3597,1,6,2019,13,15,15,35,20,2
Multiple carriers,Delhi,Cochin,1.0,15603,6,3,2019,7,0,15,30,30,8
IndiGo,Banglore,Delhi,0.0,4077,9,5,2019,6,5,8,50,45,2
Jet Airways,Delhi,Cochin,2.0,15339,27,6,2019,13,25,19,0,35,29
IndiGo,Kolkata,Banglore,0.0,5224,18,4,2019,11,30,14,5,35,2
Jet Airways,Banglore,Delhi,0.0,7229,15,6,2019,11,10,14,5,55,2
Jet Airways,Kolkata,Banglore,1.0,8586,21,5,2019,6,30,10,5,35,27
Jet Airways,Delhi,Cochin,1.0,10262,27,6,2019,15,0,12,35,35,21
Air India,Delhi,Cochin,2.0,13486,18,5,2019,10,55,19,15,20,8
IndiGo,Kolkata,Banglore,0.0,8872,24,3,2019,20,25,23,5,40,2
IndiGo,Delhi,Cochin,1.0,6442,27,4,2019,8,35,16,10,35,7
Jet Airways,Delhi,Cochin,1.0,15554,9,5,2019,13,0,19,0,0,6
SpiceJet,Chennai,Kolkata,0.0,3597,24,6,2019,17,45,20,5,20,2
IndiGo,Delhi,Cochin,2.0,6494,27,3,2019,11,55,21,20,25,9
IndiGo,Mumbai,Hyderabad,0.0,4784,6,3,2019,16,55,18,25,30,1
Air India,Mumbai,Hyderabad,0.0,2050,27,3,2019,13,55,15,25,30,1
SpiceJet,Mumbai,Hyderabad,0.0,11005,1,3,2019,22,45,0,10,25,1
Multiple carriers,Delhi,Cochin,1.0,9001,15,5,2019,11,40,19,15,35,7
Air India,Chennai,Kolkata,0.0,4667,21,6,2019,11,40,13,55,15,2
Multiple carriers,Delhi,Cochin,1.0,11622,12,6,2019,9,15,19,0,45,9
IndiGo,Kolkata,Banglore,0.0,4804,27,5,2019,22,15,0,50,35,2
IndiGo,Delhi,Cochin,1.0,5636,21,5,2019,7,15,12,30,15,5
Air India,Kolkata,Banglore,0.0,5510,21,5,2019,14,15,16,45,30,2
Jet Airways,Delhi,Cochin,2.0,14300,27,6,2019,12,15,19,0,45,30
Air India,Delhi,Cochin,1.0,8372,9,6,2019,21,0,7,40,40,10
SpiceJet,Kolkata,Banglore,1.0,10156,6,6,2019,11,15,18,30,15,7
SpiceJet,Banglore,Delhi,0.0,4423,15,6,2019,5,55,8,35,40,2
SpiceJet,Mumbai,Hyderabad,0.0,1965,21,6,2019,13,15,14,45,30,1
Jet Airways,Kolkata,Banglore,1.0,7064,1,4,2019,18,55,22,35,40,27
Multiple carriers,Delhi,Cochin,1.0,10261,1,6,2019,8,45,19,15,30,10
Air India,Kolkata,Banglore,2.0,13899,21,5,2019,10,0,5,25,25,19
Multiple carriers,Delhi,Cochin,1.0,15288,3,3,2019,19,0,1,35,35,6
Jet Airways,Banglore,New Delhi,1.0,13712,6,3,2019,8,55,9,0,5,24
Air India,Delhi,Cochin,2.0,8603,6,6,2019,12,0,19,15,15,7
Multiple carriers,Delhi,Cochin,1.0,13377,27,6,2019,13,0,1,30,30,12
IndiGo,Delhi,Cochin,0.0,7673,3,3,2019,5,35,8,50,15,3
Multiple carriers,Delhi,Cochin,1.0,13587,15,6,2019,9,0,21,0,0,12
Jet Airways,Delhi,Cochin,2.0,19644,18,5,2019,11,40,19,0,20,7
IndiGo,Kolkata,Banglore,0.0,4174,6,4,2019,15,15,17,45,30,2
Multiple carriers,Delhi,Cochin,1.0,7198,24,6,2019,19,0,1,30,30,6
Jet Airways,Kolkata,Banglore,1.0,12692,6,6,2019,9,35,18,0,25,8
Jet Airways Business,Delhi,Cochin,2.0,46490,3,3,2019,20,5,4,25,20,8
Air India,Banglore,New Delhi,0.0,4441,18,3,2019,21,5,23,55,50,2
Jet Airways,Kolkata,Banglore,1.0,14781,21,5,2019,14,5,22,35,30,8
Jet Airways,Kolkata,Banglore,1.0,12692,12,6,2019,9,35,9,45,10,24
Jet Airways,Delhi,Cochin,2.0,10368,15,6,2019,19,30,12,35,5,17
Jet Airways,Kolkata,Banglore,1.0,14571,24,5,2019,14,5,19,50,45,5
Air India,Delhi,Cochin,0.0,7931,6,3,2019,14,10,17,10,0,3
IndiGo,Banglore,Delhi,0.0,3943,12,5,2019,10,10,13,0,50,2
SpiceJet,Banglore,Delhi,0.0,3573,27,6,2019,5,55,8,35,40,2
Jet Airways,Kolkata,Banglore,1.0,10539,12,6,2019,9,35,22,5,30,12
Multiple carriers,Delhi,Cochin,1.0,9779,1,6,2019,9,15,19,15,0,10
Air India,Mumbai,Hyderabad,1.0,8065,12,3,2019,9,15,9,15,0,24
Jet Airways,Banglore,New Delhi,1.0,17261,6,3,2019,20,35,9,30,55,12
Air India,Kolkata,Banglore,2.0,10151,9,6,2019,12,0,18,30,30,30
Multiple carriers,Delhi,Cochin,1.0,12327,27,3,2019,15,5,1,35,30,10
Air India,Banglore,Delhi,0.0,6961,18,6,2019,17,0,19,50,50,2
Air India,Delhi,Cochin,1.0,14042,3,3,2019,6,5,9,25,20,27
IndiGo,Banglore,Delhi,0.0,3943,18,6,2019,23,30,2,20,50,2
SpiceJet,Banglore,Delhi,0.0,4319,9,5,2019,21,10,0,5,55,2
Multiple carriers,Delhi,Cochin,1.0,8266,27,6,2019,7,30,19,15,45,11
Jet Airways,Delhi,Cochin,1.0,14714,6,6,2019,16,0,4,25,25,12
Vistara,Chennai,Kolkata,0.0,3739,27,3,2019,7,5,9,20,15,2
Multiple carriers,Delhi,Cochin,1.0,9424,1,5,2019,19,0,1,30,30,6
Vistara,Banglore,Delhi,0.0,4878,12,6,2019,17,0,19,35,35,2
Multiple carriers,Delhi,Cochin,1.0,13377,24,6,2019,10,0,1,30,30,15
Jet Airways,Delhi,Cochin,2.0,13029,9,5,2019,9,40,4,25,45,18
IndiGo,Chennai,Kolkata,0.0,3850,24,6,2019,7,55,10,15,20,2
Air India,Kolkata,Banglore,3.0,14960,21,5,2019,9,50,23,15,25,13
Jet Airways,Kolkata,Banglore,1.0,14676,9,6,2019,17,0,23,35,35,6
Multiple carriers,Delhi,Cochin,1.0,10678,27,6,2019,4,55,12,35,40,7
Jet Airways,Delhi,Cochin,2.0,13376,6,6,2019,6,45,4,25,40,21
SpiceJet,Kolkata,Banglore,0.0,3873,12,4,2019,9,0,11,25,25,2
Jet Airways,Banglore,Delhi,0.0,7229,27,5,2019,18,55,22,0,5,3
Multiple carriers,Delhi,Cochin,1.0,8266,6,6,2019,10,20,19,15,55,8
Jet Airways,Kolkata,Banglore,1.0,13941,18,5,2019,5,45,8,15,30,26
Air India,Banglore,New Delhi,0.0,4966,9,3,2019,21,10,23,55,45,2
SpiceJet,Chennai,Kolkata,0.0,3543,24,6,2019,8,20,10,35,15,2
IndiGo,Delhi,Cochin,1.0,8784,21,3,2019,6,40,21,0,20,14
Jet Airways,Delhi,Cochin,1.0,14714,6,6,2019,15,0,4,25,25,13
SpiceJet,Kolkata,Banglore,0.0,3841,9,6,2019,17,10,19,40,30,2
IndiGo,Delhi,Cochin,1.0,6069,6,6,2019,16,0,21,0,0,5
SpiceJet,Banglore,Delhi,0.0,3971,3,4,2019,5,55,8,35,40,2
Multiple carriers,Delhi,Cochin,1.0,13587,1,6,2019,11,30,21,0,30,9
Jet Airways,Banglore,New Delhi,1.0,13502,6,3,2019,14,5,5,5,0,15
Jet Airways,Kolkata,Banglore,1.0,13941,18,5,2019,21,10,4,40,30,7
Jet Airways,Banglore,Delhi,0.0,8016,12,6,2019,17,45,20,45,0,3
IndiGo,Kolkata,Banglore,1.0,7228,15,5,2019,21,0,2,15,15,5
Jet Airways,Kolkata,Banglore,1.0,10844,18,5,2019,18,55,23,35,40,28
Jet Airways,Delhi,Cochin,2.0,12273,27,3,2019,6,20,4,25,5,22
Jet Airways,Delhi,Cochin,1.0,10262,9,6,2019,22,50,12,35,45,13
IndiGo,Delhi,Cochin,1.0,6628,27,5,2019,18,35,1,30,55,6
Multiple carriers,Delhi,Cochin,1.0,6007,24,6,2019,10,20,21,0,40,10
Jet Airways,Kolkata,Banglore,1.0,14781,6,5,2019,6,30,18,15,45,11
SpiceJet,Banglore,New Delhi,0.0,5469,24,3,2019,20,30,23,20,50,2
SpiceJet,Kolkata,Banglore,0.0,3873,15,6,2019,6,55,9,30,35,2
Jet Airways,Kolkata,Banglore,1.0,8586,24,5,2019,6,30,4,40,10,22
IndiGo,Kolkata,Banglore,1.0,5069,24,5,2019,8,10,13,0,50,4
IndiGo,Chennai,Kolkata,0.0,6297,9,3,2019,19,35,21,55,20,2
Vistara,Banglore,Delhi,0.0,4878,27,6,2019,21,0,23,50,50,2
Jet Airways,Banglore,Delhi,0.0,4030,21,5,2019,11,10,14,5,55,2
Jet Airways,Kolkata,Banglore,1.0,7064,1,4,2019,20,0,22,35,35,26
Jet Airways,Kolkata,Banglore,1.0,9663,9,5,2019,21,10,9,20,10,12
Jet Airways,Kolkata,Banglore,1.0,12681,1,4,2019,20,0,18,15,15,22
Jet Airways,Kolkata,Banglore,1.0,8529,12,6,2019,18,55,10,5,10,15
Vistara,Banglore,Delhi,0.0,5403,12,4,2019,9,45,12,35,50,2
Air India,Delhi,Cochin,2.0,20416,6,3,2019,6,50,7,40,50,24
IndiGo,Mumbai,Hyderabad,0.0,2754,3,6,2019,19,5,20,35,30,1
Jet Airways,Delhi,Cochin,2.0,10368,1,6,2019,5,30,4,25,55,22
Jet Airways,Kolkata,Banglore,1.0,14388,9,5,2019,6,30,12,0,30,5
Air India,Kolkata,Banglore,2.0,10991,1,5,2019,5,50,8,55,5,27
Jet Airways,Kolkata,Banglore,1.0,13941,1,5,2019,20,0,10,5,5,14
Air Asia,Delhi,Cochin,1.0,6152,21,5,2019,7,55,22,30,35,14
Air India,Delhi,Cochin,1.0,7480,1,6,2019,5,15,6,50,35,25
SpiceJet,Banglore,Delhi,0.0,4423,21,4,2019,5,55,8,35,40,2
Air India,Delhi,Cochin,0.0,5201,24,4,2019,5,10,8,0,50,2
SpiceJet,Banglore,Delhi,0.0,3919,15,6,2019,21,10,0,5,55,2
Vistara,Kolkata,Banglore,1.0,9345,18,5,2019,7,10,20,20,10,13
SpiceJet,Chennai,Kolkata,0.0,3332,27,3,2019,8,20,10,35,15,2
Air India,Banglore,Delhi,0.0,6961,9,6,2019,10,0,12,45,45,2
SpiceJet,Kolkata,Banglore,0.0,3873,15,5,2019,6,55,9,30,35,2
IndiGo,Kolkata,Banglore,0.0,4804,9,6,2019,20,20,22,55,35,2
Air India,Banglore,New Delhi,2.0,13366,1,3,2019,5,50,22,10,20,16
Air India,Delhi,Cochin,2.0,8656,27,3,2019,16,40,19,15,35,26
Jet Airways,Kolkata,Banglore,1.0,13941,12,5,2019,6,30,4,40,10,22
Vistara,Kolkata,Banglore,1.0,8610,15,5,2019,7,10,20,20,10,13
SpiceJet,Kolkata,Banglore,1.0,6381,15,5,2019,8,35,17,15,40,8
Multiple carriers,Delhi,Cochin,1.0,11098,1,6,2019,4,55,19,0,5,14
Jet Airways,Delhi,Cochin,1.0,14189,21,3,2019,20,50,4,25,35,7
Air India,Kolkata,Banglore,2.0,6117,12,6,2019,9,10,11,5,55,25
Jet Airways,Kolkata,Banglore,1.0,10844,12,5,2019,16,30,18,15,45,25
IndiGo,Delhi,Cochin,1.0,6818,15,6,2019,5,5,12,10,5,7
IndiGo,Kolkata,Banglore,0.0,4804,15,6,2019,21,25,0,5,40,2
IndiGo,Kolkata,Banglore,0.0,5224,9,6,2019,15,15,17,45,30,2
SpiceJet,Kolkata,Banglore,1.0,7804,24,5,2019,15,55,21,25,30,5
Jet Airways,Kolkata,Banglore,1.0,12692,12,6,2019,17,0,14,25,25,21
Air India,Delhi,Cochin,1.0,18959,9,3,2019,8,40,19,15,35,10
Air India,Delhi,Cochin,2.0,12777,6,6,2019,17,15,19,15,0,26
Air Asia,Kolkata,Banglore,1.0,6785,24,3,2019,7,35,19,25,50,11
Jet Airways,Delhi,Cochin,1.0,6017,27,3,2019,21,50,4,25,35,6
IndiGo,Delhi,Cochin,1.0,14871,6,3,2019,6,40,13,20,40,6
Multiple carriers,Delhi,Cochin,1.0,13377,1,6,2019,13,0,1,30,30,12
Jet Airways,Kolkata,Banglore,1.0,10844,6,5,2019,8,25,16,20,55,7
Jet Airways,Banglore,New Delhi,1.0,9134,15,3,2019,8,0,15,15,15,7
Jet Airways,Banglore,New Delhi,1.0,17471,6,3,2019,21,25,19,10,45,21
SpiceJet,Banglore,Delhi,0.0,3971,6,4,2019,21,10,0,5,55,2
Jet Airways,Delhi,Cochin,1.0,17024,6,3,2019,9,0,18,50,50,9
SpiceJet,Banglore,Delhi,0.0,3573,15,5,2019,21,10,0,5,55,2
Jet Airways,Kolkata,Banglore,1.0,9663,6,5,2019,6,30,9,20,50,26
Jet Airways,Delhi,Cochin,1.0,10262,9,6,2019,14,0,4,25,25,14
Multiple carriers,Delhi,Cochin,1.0,17267,6,3,2019,7,5,15,30,25,8
Multiple carriers,Delhi,Cochin,1.0,12192,12,6,2019,8,0,19,0,0,11
Vistara,Delhi,Cochin,0.0,6688,21,3,2019,6,0,9,10,10,3
Jet Airways,Kolkata,Banglore,1.0,13339,24,3,2019,6,30,23,25,55,16
IndiGo,Delhi,Cochin,2.0,10278,1,3,2019,4,55,21,20,25,16
IndiGo,Kolkata,Banglore,1.0,4864,15,5,2019,7,10,12,40,30,5
SpiceJet,Kolkata,Banglore,1.0,8844,1,5,2019,11,15,18,30,15,7
Multiple carriers,Delhi,Cochin,1.0,7485,21,5,2019,12,50,1,30,40,12
Air India,Delhi,Cochin,2.0,8839,27,6,2019,13,15,9,25,10,20
Air Asia,Kolkata,Banglore,1.0,5162,15,5,2019,6,50,10,30,40,3
Air India,Delhi,Cochin,3.0,10493,27,5,2019,5,15,19,15,0,38
Air India,Banglore,New Delhi,1.0,6955,21,3,2019,22,0,13,20,20,15
Jet Airways,Kolkata,Banglore,1.0,14571,9,6,2019,20,0,16,20,20,20
Vistara,Banglore,Delhi,0.0,4878,27,6,2019,17,0,19,35,35,2
IndiGo,Kolkata,Banglore,1.0,6534,18,5,2019,21,0,2,15,15,5
Jet Airways,Delhi,Cochin,1.0,12373,18,5,2019,20,55,12,35,40,15
Jet Airways,Banglore,New Delhi,1.0,7832,21,3,2019,7,0,16,10,10,9
Air India,Delhi,Cochin,2.0,8603,18,5,2019,12,0,7,40,40,19
GoAir,Banglore,New Delhi,0.0,4340,18,3,2019,11,40,14,35,55,2
GoAir,Delhi,Cochin,1.0,5140,27,4,2019,7,25,13,35,10,6
Jet Airways,Kolkata,Banglore,1.0,14571,9,6,2019,20,0,18,15,15,22
Vistara,Chennai,Kolkata,0.0,3739,21,3,2019,7,5,9,20,15,2
Air India,Delhi,Cochin,0.0,6881,6,3,2019,5,10,8,0,50,2
IndiGo,Banglore,New Delhi,0.0,7648,3,3,2019,22,20,1,10,50,2
SpiceJet,Mumbai,Hyderabad,0.0,2385,18,3,2019,13,10,14,30,20,1
Jet Airways,Kolkata,Banglore,1.0,14571,9,6,2019,14,5,23,35,30,9
Vistara,Banglore,Delhi,0.0,5613,3,5,2019,21,0,23,50,50,2
Air India,Delhi,Cochin,0.0,5674,18,3,2019,5,10,8,0,50,2
IndiGo,Delhi,Cochin,1.0,7514,6,3,2019,8,35,16,10,35,7
Jet Airways,Banglore,New Delhi,1.0,16736,6,3,2019,8,55,21,20,25,12
Jet Airways,Kolkata,Banglore,1.0,10844,24,5,2019,14,5,22,35,30,8
Jet Airways,Delhi,Cochin,1.0,15400,3,3,2019,9,0,18,50,50,9
Jet Airways,Banglore,Delhi,0.0,8016,18,6,2019,19,50,22,50,0,3
Jet Airways,Delhi,Cochin,2.0,13029,18,5,2019,19,30,4,25,55,8
Air India,Kolkata,Banglore,2.0,11432,9,5,2019,8,20,20,25,5,12
Jet Airways,Kolkata,Banglore,1.0,9663,15,5,2019,21,10,4,40,30,7
Jet Airways,Kolkata,Banglore,1.0,10703,24,5,2019,20,25,14,25,0,18
Air India,Kolkata,Banglore,2.0,15107,6,6,2019,14,30,8,55,25,18
Air India,Kolkata,Banglore,2.0,13217,6,6,2019,9,25,5,25,0,20
Multiple carriers,Delhi,Cochin,1.0,7198,12,6,2019,17,0,1,30,30,8
Jet Airways,Banglore,New Delhi,0.0,8016,9,3,2019,18,20,21,0,40,2
IndiGo,Delhi,Cochin,1.0,6147,27,5,2019,2,0,7,45,45,5
SpiceJet,Delhi,Cochin,1.0,6356,21,4,2019,8,45,13,15,30,4
IndiGo,Kolkata,Banglore,0.0,4804,12,6,2019,17,15,19,50,35,2
Air India,Kolkata,Banglore,2.0,7662,1,5,2019,5,50,13,15,25,7
Jet Airways,Delhi,Cochin,2.0,13292,1,6,2019,9,35,4,25,50,18
SpiceJet,Delhi,Cochin,1.0,7084,9,3,2019,16,35,22,50,15,6
IndiGo,Chennai,Kolkata,0.0,5277,15,5,2019,22,5,0,25,20,2
Jet Airways,Delhi,Cochin,2.0,12273,21,3,2019,6,20,4,25,5,22
Vistara,Banglore,Delhi,0.0,4878,15,6,2019,9,45,12,35,50,2
SpiceJet,Delhi,Cochin,1.0,5351,27,3,2019,6,10,11,20,10,5
Multiple carriers,Delhi,Cochin,1.0,10877,12,6,2019,7,30,19,0,30,11
IndiGo,Banglore,New Delhi,0.0,6860,9,3,2019,10,5,13,0,55,2
IndiGo,Chennai,Kolkata,0.0,3597,18,6,2019,14,45,17,5,20,2
Multiple carriers,Delhi,Cochin,1.0,7677,3,6,2019,8,30,19,15,45,10
Jet Airways,Kolkata,Banglore,1.0,10844,24,5,2019,18,55,23,35,40,28
Air India,Banglore,New Delhi,3.0,13387,12,3,2019,6,45,18,5,20,35
Vistara,Delhi,Cochin,0.0,6216,24,6,2019,6,0,9,10,10,3
Jet Airways,Kolkata,Banglore,1.0,13994,9,6,2019,17,0,23,35,35,6
Jet Airways,Delhi,Cochin,1.0,12242,27,3,2019,19,45,4,25,40,8
Jet Airways,Delhi,Cochin,2.0,11507,15,6,2019,5,30,19,0,30,13
Jet Airways,Banglore,New Delhi,1.0,7832,21,3,2019,20,35,7,40,5,11
IndiGo,Delhi,Cochin,1.0,7894,6,3,2019,5,5,10,5,0,5
SpiceJet,Banglore,Delhi,0.0,3573,18,6,2019,5,55,8,35,40,2
SpiceJet,Banglore,New Delhi,0.0,4377,18,3,2019,20,30,23,20,50,2
Multiple carriers,Delhi,Cochin,1.0,14848,27,6,2019,11,30,19,15,45,7
Air India,Banglore,New Delhi,1.0,15434,1,3,2019,11,50,13,0,10,25
Multiple carriers,Delhi,Cochin,1.0,6093,27,4,2019,7,10,16,10,0,9
Multiple carriers,Delhi,Cochin,1.0,9794,18,5,2019,6,0,19,0,0,13
Jet Airways,Banglore,Delhi,0.0,4544,12,5,2019,15,15,18,10,55,2
Jet Airways,Delhi,Cochin,2.0,21219,9,5,2019,11,40,19,0,20,7
Air India,Delhi,Cochin,1.0,12677,6,3,2019,17,20,9,25,5,16
Jet Airways,Banglore,New Delhi,0.0,7229,9,3,2019,19,55,22,35,40,2
Air India,Banglore,New Delhi,1.0,10981,1,3,2019,17,0,8,50,50,15
SpiceJet,Kolkata,Banglore,1.0,8224,9,5,2019,15,55,21,25,30,5
Jet Airways,Kolkata,Banglore,1.0,13626,12,6,2019,14,5,20,45,40,6
IndiGo,Banglore,Delhi,0.0,3943,21,6,2019,13,0,15,50,50,2
SpiceJet,Kolkata,Banglore,0.0,3841,21,6,2019,17,10,19,40,30,2
Jet Airways,Delhi,Cochin,1.0,12373,18,5,2019,10,0,12,35,35,26
IndiGo,Banglore,New Delhi,0.0,8033,9,3,2019,4,0,6,50,50,2
Jet Airways,Delhi,Cochin,1.0,12898,27,5,2019,9,0,12,35,35,27
IndiGo,Delhi,Cochin,1.0,7191,9,5,2019,7,30,21,0,30,13
Jet Airways,Delhi,Cochin,1.0,14714,3,6,2019,2,15,12,35,20,10
Jet Airways,Delhi,Cochin,2.0,6643,21,3,2019,19,10,18,50,40,23
Vistara,Delhi,Cochin,0.0,6216,18,4,2019,14,40,17,50,10,3
IndiGo,Kolkata,Banglore,0.0,4804,1,5,2019,17,15,19,50,35,2
Jet Airways,Delhi,Cochin,2.0,8098,27,3,2019,5,10,19,45,35,38
Jet Airways,Banglore,New Delhi,1.0,26890,1,3,2019,11,40,0,45,5,13
Multiple carriers,Delhi,Cochin,1.0,7005,9,6,2019,10,20,21,0,40,10
Jet Airways,Banglore,Delhi,0.0,8541,21,6,2019,18,55,22,0,5,3
Multiple carriers,Delhi,Cochin,1.0,7155,24,6,2019,10,35,19,15,40,8
IndiGo,Banglore,Delhi,0.0,4423,12,4,2019,4,0,6,50,50,2
Jet Airways,Delhi,Cochin,1.0,12898,21,5,2019,2,15,19,0,45,16
Air Asia,Delhi,Cochin,1.0,6853,15,5,2019,20,45,7,10,25,10
Air India,Delhi,Cochin,1.0,8372,3,6,2019,21,0,7,40,40,10
Air India,Delhi,Cochin,2.0,13381,24,6,2019,20,15,19,15,0,23
Vistara,Kolkata,Banglore,1.0,8452,12,6,2019,20,20,10,45,25,14
Air India,Mumbai,Hyderabad,0.0,3100,15,6,2019,19,30,20,45,15,1
SpiceJet,Banglore,Delhi,0.0,3311,12,5,2019,5,55,8,35,40,2
Multiple carriers,Delhi,Cochin,1.0,12537,27,3,2019,13,0,21,0,0,8
Multiple carriers,Delhi,Cochin,1.0,13961,21,3,2019,2,15,13,20,5,11
IndiGo,Banglore,Delhi,0.0,3943,9,4,2019,4,0,6,50,50,2
Jet Airways,Delhi,Cochin,2.0,15439,9,4,2019,11,40,19,0,20,7
Jet Airways,Banglore,Delhi,0.0,7229,27,4,2019,8,20,11,20,0,3
Jet Airways,Banglore,Delhi,0.0,7229,6,6,2019,19,50,22,50,0,3
IndiGo,Delhi,Cochin,1.0,5073,27,3,2019,16,0,21,0,0,5
IndiGo,Banglore,Delhi,0.0,4823,24,6,2019,8,30,11,20,50,2
